id|longitude|latitude|tipogeo|uf|cod_ibge|municipio|nome|end_orig|end_correspondencia_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km_logradouro|num_logradouro|compl_logradouro|bairro|cep|ddd|telefone1|telefone2|telefone3|site|esfera_admin|tipo_esfera|sniic_n1|sniic_n2|sniic_n3|local|cnpj|ano_criacao|ano_abertura|orcamento_proprio|qt_bens_acervo|qt_bens_exatidao|acervo_qt_antropologia_etnografia|acervo_qt_arqueologia|acervo_qt_artes_visuais|acervo_qt_cienciasnaturais_historianatural|acervo_qt_ciencia_tecnologia|acervo_qt_historia|acervo_qt_imagem_som|acervo_qt_virtual|acervo_qt_arquivistico|acervo_qt_biblioteconomico|acervo_qt_documental|acervo_qt_outros|situacao|ingresso_cobrado|ingresso_valor|infra_turistas_estrangeiros|infra_turistas_sinalizacao|sinalizacao_idioma|infra_turistas_etiquetas|etiquetas_idioma|infra_turistas_publicacoes|publicacoes_idioma|infra_turistas_outros|outros_idioma|bebedouro|estacionamento|lanchonete_retaurante|livraria|loja|sanitarios|telefone_publico|outras_instalacoes_1|outras_instalacoes_2|pne_vagas_exclusivas_estacionamento|pne_elevadores_acessiveis|pne_rampa_de_acesso|pne_sanitarios_adaptados|pne_sinalizacao_braile|pne_etiquetas_braile|pne_outros_1|pne_outros_2|medidas_preventivas|medidas_preventivas_treinamento_profissionais|medidas_preventivas_brigada|medidas_preventivas_revisao_extintores|medidas_preventivas_revisao_rede_eletrica|medidas_preventivas_outras
2934|-46.893237|-21.827732|1|SP|3556404|Vargem Grande do Sul|Casa da Cultura de Vargem Grande do Sul|Rua Major Corrêa, 505| |Centro|13880-000|R|MAJOR CORREA| |505| |CENTRO|13880-000|19|3641-6199| | |www.vgsul.sp.gov.br|Pública|Municipal|1|1.7|1.7.1| | |2008|2006|Não|1450|Exato|0|0|28|0|0|809|371|0|0|45|1,904,76| |Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|1|Área livre para apresentações artísticas, palco em alvenaria e pátio.|1|0|1|0|0|0|0|0|1|1|0|1|1|0
2935|-45.708935|-23.099308|2|SP|3508504|Caçapava|Museu Ipiranga - 6º Batalhão de Infantaria Leve – Regimento Ipiranga|Rua José Bonifácio, 33| |Jardim Rafael|12280-900|R|JOSE BONIFACIO| |33| |JARDIM RAFAEL|12280-900|12|3653-2055| | | |Pública|Federal|1|1.7|1.7.1| | |1946|1946|Não|4000|Aproximado|0|0|2|0|0|245|150|0|0|3500| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|-|0|0|0|0|0|0|0|0|1|0|1|0|0|0
2936|-46.680536|-23.542216|1|SP|3550308|São Paulo|Museu do Rádio, da Televisão e Novas Mídias|Rua Vargem do Cedro, 140| |Sumaré|01252-050|R|VARGEM DO CEDRO| |140| |SUMARE|01252-050|11|3872-7743| | |www.museudatv.com.br|Privada|Associação|1|1.7|1.7.2| | |1995|1995|Não|5820|Aproximado|0|0|0|0|20|70|5750|0|0|0|0|0|Aberto|1|R$ 10,00 (com direito a 01 acompanhante) - público em geral.|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2937|-47.05961|-22.906963|2|SP|3509502|Campinas|Museu da Imagem e do Som – Campinas|Rua Regente Feijó, 859| |Centro|13013-051|R|REGENTE FEIJO| |859| |CENTRO|13013-051|19|3733-8800| | | |Pública|Municipal|1|1.7|1.7.1| | |1975|1975|Não|36000|Aproximado|0|0|0|0|400|0|35600|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|1|0|0|0|0|0|0|1|1|1|1|1|0
2938|-46.297664|-23.984488|2|SP|3548500|Santos|Museu do Mar|Rua do Equador, 81| |Ponta da Praia|11030-150|R|DO EQUADOR| |81| |PONTA DA PRAIA|11030-150|13|3261-4808| | |www.museudomar.com.br|Privada|Sociedade|1|1.7|1.7.2| | |1984|1984|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2939|-46.297323|-23.985265|2|SP|3548500|Santos|Museu Marítimo|Rua Governador Fernando Costa, 343| |Ponta da Praia| |R|GOVERNADOR FERNANDO COSTA| |343| |PONTA DA PRAIA| |13|3261-4808| | |www.museudomar.com.br/museumaritimo/index.php|Privada|Sociedade|1|1.7|1.7.2| | |2007|2007|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2940|-46.332661|-23.944282|2|SP|3548500|Santos|Museu da Imagem e do Som de Santos|Centro de Cultura Patrícia Galvão - Piso térreo - Avenida Pinheiro Machado, 48| |Vila Mathias| |AV|PINHEIRO MACHADO| |48|PISO TERREO|VILA MATHIAS| |13|3226-8000| | |www.portal.santos.sp.gov.br/miss|Pública|Municipal|1|1.7|1.7.1|CENTRO DE CULTURA PATRICIA GALVAO| |1996|1996|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2941|-46.312145|-23.957573|2|SP|3548500|Santos|Museu do Porto de Santos|Esquina da Rua João Alfredo com a Avenida Conselheiro Rodrigues Alves| |Macuco| |R|JOAO ALFREDO| | |ESQUINA COM A AVENIDA CONSELHEIRO RODRIGUES ALVES|MACUCO| |13|3233-6565| | | | | |1|1.7| | | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2942|-46.653028|-23.521062|1|SP|3550308|São Paulo|Museu das Artes Gráficas|Rua Anhangüera, 697| |Barra Funda|01135-000|R|ANHANGUERA| |697| |BARRA FUNDA|01135-000|11|8205-9817| | | |Privada|Sociedade|1|1.7|1.7.2| | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2943|-45.536607|-23.016787|1|SP|3554102|Taubaté|Museu de História Natural de Taubaté|Rua Juvenal Dias de Carvalho, 111.| |Jardim do Sol|12070-640|R|JUVENAL DIAS DE CARVALHO| |111| |JARDIM DO SOL|12070-640|12|3631-2928| | |www.museuhistorianatural.com|Pública|Municipal|1|1.7|1.7.1| |04207149/0001-05|2000|2004|Não|10050|Aproximado|0|0|0|10000|50|0|0|0|0|0|0|0|Aberto|1|R$ 6,00 - público em geral; R$ 4,00 - grupos de escolas; R$ 3,00 - estudantes, crianças, aposentados e em família.|1|1|Inglês|0|0|0|0|1|Monitores bilíngüe: Inglês e Espanhol.|0|1|1|0|0|1|0|0|-|1|0|1|1|0|0|0|0|1|0|0|1|0|0
2944|-46.624197|-23.690587|1|SP|3513801|Diadema|Museu de Arte Popular|Rua Graciosa, 300 - Centro Cultural Diadema - piso superior| |Centro|09910-660|R|GRACIOSA| |300| |CENTRO|09910-660|11|4051-5408| | | |Pública|Municipal|1|1.7|1.7.1|CENTRO CULTURAL DIADEMA - PISO SUPERIOR| |2006|2007|Sim|528|Exato|130|0|398|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|-|1|0|1|1|0|0|0|0|1|1|1|1|1|0
2945|-46.549721|-23.674979|1|SP|3547809|Santo André|Museu Escola de História e Cultura Cigana|Rua Igaraçu, 147| |Vila Floresta|09051-410|R|IGARACU| |147| |VILA FLORESTA|09051-410|11|4426-6857|9915-9713| |www.museucigano.com.br|Privada|OSCIP|1|1.7|1.7.2| | |2007|2007|Não|47|Exato|15|0|3|0|0|5|24|0|0|0|0|0|Aberto|1|R$ 5,00 - público em geral; gratuidade - adultos acima de 60 anos e crianças até 5 anos.|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2946|-47.455565|-23.496069|2|SP|3552205|Sorocaba|Museu de Arte Contemporânea de Sorocaba|Avenida Afonso Vergueiro, 450.| |Centro|18010-370|AV|AFONSO VERGUEIRO| |450| |CENTRO|18010-370|15|3234-3781| | |www.macs.org.br|Privada|OSCIP|1|1.7|1.7.2| | |2004|2008|Não|206|Exato|0|0|0|0|0|0|0|0|0|206|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|-|1|1|1|1|0|0|0|0|0|0|0|0|0|0
2947|-47.301921|-23.26057|1|SP|3523909|Itu|Museu da Música - Itu|Rua Floriano Peixoto, 480.| |Centro|13300-005|R|FLORIANO PEIXOTO| |480| |CENTRO|13300-005|11|4022-1248|9796-3629| | |Privada|Associação|1|1.7|1.7.2| |03.095.611/0001-59|2007|Não Possui|Não|5000|Aproximado|0|0|20|0|0|300|4000|0|0|500| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2948|-46.788903|-23.53875|1|SP|3534401|Osasco|Ecomuseu de Osasco|Rua Georgina, 64 - Núcleo de Educação Ambiental| |Jardim das Flores|06120-040|R|GEORGINA| |64| |JARDIM DAS FLORES|06120-040|11|3684-0749| | | |Pública|Municipal|1|1.7|1.7.1|NUCLEO DE EDUCACAO AMBIENTAL| |2008|2008|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2949|-46.85239|-23.649462|1|SP|3515004|Embu|Museu do Índio - Centro de Informação da Cultura Indígena|Rua da Matriz, 54| |Centro|06803-420|R|DA MATRIZ| |54| |CENTRO|06803-420|11|4704-3278| | |www.cici.com.br|Privada|Associação|1|1.7|1.7.2| | |2005|2005|Não|1248|Aproximado|525|15|60|0|0|0|18|0|0|130| |0|Aberto|1|R$ 3,00 - público em geral.|1|0|0|1|Inglês.|0|0|0|0|1|0|0|1|0|1|0|0|-|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2950|-46.850147|-23.645892|1|SP|3515004|Embu|Memorial Sakai|Rua Rebolo Gonzáles, 185| |Jardim Sílvia|06804-100|R|REBOLO GONZALES| |185| |JARDIM SILVIA|06804-100|11|4241-5993| | | |Pública|Municipal|1|1.7|1.7.1| | |2003|2003|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2951|-46.851609|-23.649813|1|SP|3515004|Embu|Museu de Arte Sacra dos Jesuítas|Largo dos Jesuítas, 67| |Centro Histórico|06803-360|LRG|DOS JESUITAS| |67| |CENTRO HISTORICO|06803-360|11|4704-2654| | |http://www.pateocollegio.com.br/newsite/conteudo.asp?i=i1&pag_id=13|Privada|Associação|1|1.7|1.7.2| | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2952|-48.310923|-20.322194|1|SP|3517406|Guaíra|Museu Municipal Maria Carolina Alves Lellis|Avenida Quinze, 395.| |Centro|14790-000|AV|QUINZE| |395| |CENTRO|14790-000|17|3332-5128|3331-2627| | |Pública|Municipal|1|1.7|1.7.1| | |1996|1996|Não|795|Aproximado|0|5|35|0|65|460|250|0|0|10|30|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|-|0|0|1|0|0|0|0|0|1|0|0|1|1|0
2953|-47.219477|-23.090812|1|SP|3520509|Indaiatuba|Museu Casarão Pau Preto|Rua Pedro Gonçalves, 477.| |Pau Preto|13330-210|R|PEDRO GONCALVES| |477| |PAU PRETO|13330-210|19|3875-8383|3875-3834| |www.promemoria.indaiatuba.sp.gov.br/casaraoindex.html|Pública|Municipal|1|1.7|1.7.1| | |1983|1983|Não|9685|Aproximado|0|0|0|0|0|9685|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|1|0|-|1|0|0|0|0|0|0|0|1|0|0|1|0|0
2954|-47.437407|-23.506191|2|SP|3552205|Sorocaba|Museu Histórico Sorocabano|Rua Theodoro Caizel, s/nº| |Vila Hortência|18020-021|R|THEODORO CAIZEL| |S/N| |VILA HORTENCIA|18020-021|15|3227-2825| | | |Pública|Municipal|1|1.7|1.7.1| | |1954|1954|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2955|-46.633336|-23.559941|1|SP|3550308|São Paulo|Museu Maçônico José Bonifácio|Rua São Joaquim, 457 - 3º andar| |Liberdade|01508-001|R|SAO JOAQUIM| |457|3º ANDAR|LIBERDADE|01508-001|11|3346-7088| | |www.gosp.org.br|Privada|Associação|1|1.7|1.7.2| | |1955|1955|Não|13353|Aproximado|1733|0|717|0|0|1350|160|0|0|9313| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|1|1|1|1|0
2956|-46.664882|-23.545365|2|SP|3550308|São Paulo|Museu do Futebol|Praça Charles Miller, s/n - Estádio Paulo Machado de Carvalho - Pacaembu| |Pacaembu|01234-900|PCA|CHARLES MILLER| |S/N| |PACAEMBU|01234-900|11|3663-3848| | |www.museudofutebol.org.br|Outra|Mista Pública Estadual e Associação|1|1.7| |ESTADIO PAULO MACHADO DE CARVALHO - PACAEMBU| |2008|2008|Sim|722|Aproximado|0|0|0|0|0|1|556|0|0|165|0|0|Aberto|1|R$ 6,00 - inteira (público em geral); R$ 3,00 -meia entrada (estudantes, aposentados e idosos); Gratuidade - crianças até 07 anos, estudantes de escolas públicas municipais e estaduais mediante visitas agendadas. Quintas-feiras.|1|1|Inglês e Espanhol|1|Inglês e Espanhol|1|Inglês|1|Áudio-guia em Inglês e Espanhol|1|1|1|0|1|1|1|0|-|0|1|0|1|1|1|1| |1|1|1|1|1|1
2957|-47.295601|-23.264173|2|SP|3523909|Itu|Museu do Quartel|Praça Duque de Caxias, 284| |Centro|13300-916|PCA|DUQUE DE CAXIAS| |284| |CENTRO|13300-916|11|4022-1184| | | |Pública|Federal|1|1.7|1.7.1| | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2958|-47.306751|-22.701663|2|SP|3501608|Americana|Museu Histórico Pedagógico Municipal Dr. João da Silva Carrão|Avenida Nicolau João Abdalla, nº 5.260| |Salto Grande|19920-000|AV|NICOLAU JOAO ABDALLA| |5260| |SALTO GRANDE|19920-000|19|3469-1898| | | |Pública|Municipal|1|1.7|1.7.1| | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2959|-49.336067|-22.151884|2|SP|3504305|Avaí|Museu Municipal Francisco Pitta de Avaí|Rua Coronel Juvêncio Silva, 478| |Centro|16680-000|R|CORONEL JUVENCIO SILVA| |478| |CENTRO|16680-000|14|3287-1183| | | |Pública|Municipal|1|1.7|1.7.1| | |2002|2002|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2960|-47.047955|-22.887618|1|SP|3509502|Campinas|Centro de Memórias da E.T.E. Bento Quirino|Avenida Orosimbo Maia, 2.600| |Vila Estanislau|13024-045|AV|OROSIMBO MAIA| |2600| |VILA ESTANISLAU|13024-045|19|3252-3596| | | |Pública|Estadual|1|1.7|1.7.1| | |1997|2000|Não|2500|Aproximado|0|0|0|0|15|2355|130|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|-|0|0|0|1|0|0|0|0|1|0|0|1|0|0
2961|-47.026209|-22.947129|1|SP|3509502|Campinas|Instituto Cultural Babá Toloji|Rua Mario Bassani, 172| |Jardim São Vicente|13045-180|R|MARIO BASSANI| |172| |JARDIM SAO VICENTE|13045-180|19|3276-5687| | |www.toloji.org.br|Outra|Particular|1|1.7|1.7.2| | |1979|1999|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2962|-46.553919|-23.687093|1|SP|3548708|São Bernardo do Campo|Pinacoteca de São Bernardo do Campo|Rua Kara, nº 105| |Jardim do Mar|09750-300|R|KARA| |105| |JARDIM DO MAR|09750-300|11|4125-4050| | | |Pública|Municipal|1|1.7|1.7.1| | |1980|1980|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2963|-47.903138|-22.869111|2|SP|3538709|São Carlos|Museu TAM|Rodovia SP 318, Km 249,5 / Endereço para correspondência: Rua Monsenhor Antônio Pepe, 387 - Bairro: Parque Jabaquara. São Paulo/SP. Cep. 04357-080|RUA MONSENHOR ANTONIO PEPE, 387 - BAIRRO: PARQUE JABAQUARA SAO PAULO/SP CEP 04357-080|Zona Rural - Fazenda São Francisco - Distrito Água Vermelha|13578-000|ROD|SP 318|KM 249,5| | |ZONA RURAL - FAZENDA SAO FRANCISCO - DISTRITO AGUA VERMELHA|13578-000|16|3306-2020|5033-3440| |www.museutam.com.br|Privada|Empresa|1|1.7|1.7.2| |71726263/0002-65|1993|2006|Não|9350|Aproximado|0|0|50|0|500|1500|4000|2000|0|300| |0|Aberto|1|R$ 25,00 - público em geral; R$ 12,50 - de 7 a 12 anos e maiores de 60 anos e gratuidade - crianças até 6 anos de idade.|1|1|Inglês|1|Inglês|0|0|1|Áudio-guia em Francês, Inglês e Espanhol|1|1|1|0|1|1|1|1|Parquinho com atividades lúdicas para crianças até 12 anos e Simulador de vôo.|1|1|1|1|0|0|1| |1|1|1|1|1|0
2964|-45.857125|-23.210125|1|SP|3549904|São José dos Campos|Memorial Aeroespacial Brasileiro do CTA|Avenida Brigadeiro Faria Lima, s/n (acesso para o Aeroporto de São José dos Campos)| |Parque Martins Sererê|12227-000|AV|BRIGADEIRO FARIA LIMA| |S/N|ACESSO PARA O AEROPORTO DE SAO JOSE DOS CAMPOS|PARQUE MARTINS SERERE|12227-000|12|3947-7844| | |www.cta.br/mab.htm|Pública|Federal|1|1.7|1.7.1| | |2004|2004|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2965|-46.669203|-23.575603|1|SP|3550308|São Paulo|Centro Cultural da Marinha em São Paulo|Avenida Nove de Julho, 4.597| |Jardim Paulista|01407-100|AV|NOVE DE JULHO| |4597| |JARDIM PAULISTA|01407-100|11|3051-6986|3051-7858| |www.mar.mil.br/8dn/centrocultural.htm|Pública|Federal|1|1.7|1.7.1| | |1998|-|Não|0|Exato|0|0|0| | | | |0|0| |0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2966|-46.639118|-23.535147|1|SP|3550308|São Paulo|Memorial da Resistência|Largo General Osório, 66 - Estação Pinacoteca| |Luz|01213-010|LRG|GENERAL OSORIO| |66| |LUZ|01213-010|11|3335-4996| | |www.pinacoteca.org.br|Outra|Mista Pública Estadual e Associação|1|1.7| |ESTACAO PINACOTECA| |2002|2002|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2967|-46.694077|-23.562058|1|SP|3550308|São Paulo|Museu do Objeto Brasileiro|Rua Cunha Gago, 807| |Pinheiros|05421-001|R|CUNHA GAGO| |807| |PINHEIROS|05421-001|11|3814-9711| | |www.acasa.org.br|Outra|Particular|1|1.7|1.7.2| | |2000|1999|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2968|-46.640515|-23.543533|2|SP|3550308|São Paulo|Museu Tattoo Brasil|Rua 24 de maio, nº 225, 1º andar, sala 1| |Centro|01041-001|R|24 DE MAIO| |225|1º ANDAR, SALA 1|CENTRO|01041-001|11|3222-8049| | |www.polacotattoo.com.br|Outra|Particular|1|1.7|1.7.2| | |2004|2004|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2969|-48.60085|-20.510274|2|SP|3505500|Barretos|Memorial do Peão de Boiadeiro|Rodovia Brigadeiro Faria Lima, km 428, s/n - Parque do Peão| |Zona Rural|14780-970|ROD|BRIGADEIRO FARIA LIMA|KM 428|S/N| |ZONA RURAL|14780-970|17|3321-0000| | |www.independentes.com.br|Privada|Associação|1|1.7|1.7.2|PARQUE DO PEAO| |1984|1984|Não|810|Aproximado|0|0|30|0|0|160|620|0|0|550|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|-|0|0|1|1|0|0|0|0|1|0|0|1|1|0
2970|-47.420919|-22.753957|2|SP|3545803|Santa Bárbara d'Oeste|Museu da Água| | | | | | | | | | | |19|3455-3463| | | |Pública|Municipal|1|1.7|1.7.1| | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2971|-46.323907|-23.950962|2|SP|3548500|Santos|Museu Brasileiro do Surfe|Quebra-Mar / Endereço para correspondência: Associação Santos de Surf - Rua Luiz de Camões, nº 110, sala 1|ASSOCIACAO SANTOS DE SURF - RUA LUIZ DE CAMOES, Nº 110, SALA 1|Praia do José Menino|11015-400| |QUEBRA-MAR| | | |PRAIA DO JOSE MENINO|11015-400|13|3233-8113|3269-8080| | |Outra|Mista Pública Municipal e Associação|1|1.7| | | |2009|2009|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2972|-46.643241|-23.533329|1|SP|3550308|São Paulo|Museu de História dos Salesianos no Brasil|Largo Coração de Jesus, 140| |Campos Elíseos|01215-020|LRG|CORACAO DE JESUS| |140| |CAMPOS ELISEOS|01215-020|11|3337-2916| | | |Privada|Fundação|1|1.7|1.7.2| | |não existe informação|não existe informação|Não|4000|Aproximado| | | | |0| | |0|0| |0|0|Fechado|0|0|1|1|Inglês e Italiano.|1|Inglês e Italiano.|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
2973|-46.821003|-22.43854|2|SP|3522604|Itapira|Museu Municipal de História Natural Hortêncio Pereira da Silva Júnior|Rua Ribeiro de Barros, 62| |Centro|13970-350|R|RIBEIRO DE BARROS| |62| |CENTRO|13970-350|19|3843-4317| | |www.museunatural.itapira.sp.gov.br|Pública|Municipal|1|1.7|1.7.1| | |2001|1999|Não|396|Exato|0|0|0|396|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-|0|0|1|0|0|0|0|0|1|1|1|1|1|0
2974|-46.528272|-23.682254|2|SP|3547809|Santo André|Sabina Escola Parque do Conhecimento|Travessa Juquiá, s/n (na altura do n 135 da Rua Juquiá)| |Paraíso|09181-739|TV|JUQUIA| |S/N|NA ALTURA DO N 135 DA RUA JUQUIA|PARAISO|09181-739|11|4422-2005|4422-2002|4425-6671|www.santoandre.sp.gov.br/sabina|Pública|Municipal|1|1.7|1.7.1| | |2007|2007|Sim|2551|Aproximado|0|15|457|167|224|0|10|7|0|1533| |0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|-|1|1|1|1|0|0|1| |1|1|0|1|1|0
2975|-48.444973|-22.892788|1|SP|3507506|Botucatu|Museu Histórico e Pedagógico Francisco Blasi|Avenida Dom Lúcio, 755| |Centro|18602-092|AV|DOM LUCIO| |755| |CENTRO|18602-092| | | | | |Pública|Municipal|1|1.7|1.7.1| | |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2976|-46.643025|-23.532332|2|SP|3550308|São Paulo|Museu do Saneamento|Avenida do Estado (antigo prédio da Elevatória de Esgotos) / Endereço para correspondência: Alameda Cleveland, 601 - bairro: Campos Elíseos. São Paulo/SP. Cep. 01218-000.|ALAMEDA CLEVELAND, 601 - BAIRRO: CAMPOS ELISEOS SAO PAULO/SP CEP 01218-000|Campos Elíseos|01218-000|AV|DO ESTADO| | |ANTIGO PREDIO DA ELEVATORIA DE ESGOTOS /|CAMPOS ELISEOS|01218-000|11|3333-5600| | |www.energiaesaneamento.org.br/projespeciais/museusaneamento.php|Privada|Fundação|1|1.7|1.7.2| | |Não possui|Não possui|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2977|-52.948394|-22.530731|2|SP|3544251|Rosana|Museu da Memória Regional|Avenida dos Barrageiros, s/n - dentro do Viveiro da CESP| |Núcleo Urbano Primavera|19274-000|AV|DOS BARRAGEIROS| |S/N| |NUCLEO URBANO PRIMAVERA|19274-000|18|3284-1175| | |www.energiaesaneamento.org.br/projespeciais/museuregional.php|Privada|Empresa|1|1.7|1.7.2|DENTRO DO VIVEIRO DA CESP| |-|-|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
