id|cod_teatro|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|cod_orig|end_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km|num_logradouro|compl_logradouro|bairro|cep|ddd|telefone1|telefone2|fax|email|site|esfera_adm|tipo_esfera|sniic_n1|sniic_n2|sniic_n3|cnpj|situacao|cod_adm|tipo|numero_lugares|data_inauguracao|ano_inauguracao|ano_desaparecimento|data_info
1149|4101100|-49.265147|-25.428218|2|PR|Curitiba|4106902|Centro Cultural Teatro Guaíra - Guairão|709|Pç Santos Andrade - Rua Cons. Laurindo|Centro|80020-300|PCA|CONSELHEIRO LAURINDO| |0|PC SANTOS ANDRADE|CENTRO|80020-300|41|322-8191|200-1993|232-9145|diart@pr.gov.br|http://celepar7.pr.gov.br/guaira/index.asp|Pública|Estadual|1|1.3|1.3.1| |1| |Ópera|2173|12-DEC-1974|1974| |01-MAR-2005
1150|4101200|-49.265635|-25.428298|2|PR|Curitiba|4106902|Centro Cultural Teatro Guaíra - Guairinha|711|Pç Santos Andrade - Rua XV de Novembro|Centro|80020-300|PCA|XV DE NOVEMBRO| |0|PC SANTOS ANDRADE|CENTRO|80020-300|41|322-8191| |232-9145|diart@pr.gov.br|http://www.pr.gov.br/tguaira/|Pública|Estadual|1|1.3|1.3.1| |1| |Italiano|324|19-DEC-1954|1954| |22-OCT-2003
1151|4101300|-49.265625|-25.428276|2|PR|Curitiba|4106902|Centro Cultural Teatro Guaíra - Miniauditório|710|Pç Santos Andrade - Rua Aminthas de Barros|Centro|80020-300|PCA|AMINTHAS DE BARROS| |0|PC SANTOS ANDRADE|CENTRO|80020-300|41|322-2628| |232-9145|diart@pr.gov.br|http://www.pr.gov.br/tguaira/|Pública|Estadual|1|1.3|1.3.1| |1| |Italiano|113|28-SEP-1975|1975| |22-OCT-2003
1152|4101400|-49.272598|-25.426733|2|PR|Curitiba|4106902|Centro Cultural Teatro Guaíra - Teatro José Maria Santos|2086|Rua 13 de Maio, 655|S. Francisco|80510-030|R|13 DE MAIO| |655| |S. FRANCISCO|80510-030|41|322-7150| | |cctgtjms@pr.gov.br|http://www.pr.gov.br/tguaira/| | |1|1.3| | |1| |Italiano|177|27-JUN-1998|1998| |22-OCT-2003
1153|4101500|-49.267318|-25.386911|1|PR|Curitiba|4106902|Centro de Criatividade de Curitiba - Teatro Cleon Jacques|2047|Rua Mateus Leme, 4.700|Pq. S. Lourenço|82210-290|R|MATEUS LEME| |4700| |PQ. S. LOURENCO|82210-290|41|322-1525|253-2623|253-2623| | |Pública|Municipal|1|1.3|1.3.1| |1|46|Arquitetônico Alternativo|100| |1998| |19-MAR-2001
1154|4101600|-49.259881|-25.429656|1|PR|Curitiba|4106902|Espaço Cultural Casa João Garbes-Teatro|2044|Rua General Carneiro, 719|Centro|80060-150|R|GENERAL CARNEIRO| |719| |CENTRO|80060-150|41| | | | | | | |1|1.3| | |1|46| | | | | |18-MAR-1999
1155|4101700|-49.261269|-25.430249|1|PR|Curitiba|4106902|Espaço dos Satyros - Curitiba|2267|Rua Comendador Macedo, 330| |80060-030|R|COMENDADOR MACEDO| |330| | |80060-030|41|262-8873| | |satyros@uol.com.br|www.satyros.com.br|Privada| |1|1.3|1.3.2| |1| |Múltiplo|90| |1995| |16-SEP-2002
1156|4101800|-49.265635|-25.437403|2|PR|Curitiba|4106902|Espaço Teatro Regina Vogue|2401|Av. 7 de Setembro, 2.775 - Lj 2004 Shopping Estação|Centro|80230-010|AV|7 DE SETEMBRO| |2775|- LJ 2004 SHOPPING ESTACAO|CENTRO|80230-010|41|2101-8292|2101-8293| |teatro@reginavogue.com.br|www.reginavogue.com.br|Privada| |1|1.3|1.3.2| |1| |Italiano|326| |2001| |11-APR-2005
1157|4101900|-49.27223|-25.427608|1|PR|Curitiba|4106902|Memorial de Curitiba - Teatro Londrina|2271|Rua Claudino dos Santos, s/n| |80020-170|R|CLAUDINO DOS SANTOS| |S/N| | |80020-170|41|322-1525| | | | |Pública|Municipal|1|1.3|1.3.1| |1|0|Italiano|144| |1996| |16-SEP-2002
1158|4102000|-49.204795|-25.410219|2|PR|Curitiba|4106902|Pavilhão Teatro Variedades Fênix|157|Rua Epaminondas Santos, s/n.|B Alto|80000-000|R|EPAMINONDAS SANTOS| |S/N| |B ALTO|80000-000|41|222-5040| | | | |Privada| |1|1.3|1.3.2| |9| | |900| | | |01-JUN-1994
1159|4102100|-49.300265|-25.538146|2|PR|Curitiba|4106902|Teatro Casa Vermelha|2268|Largo da Ordem, 143| |80020-150|LRG|DA ORDEM| |143| | |80020-150|41|322-1525| | |fcc@fcc.cultura.pr.gov.br| |Privada| |1|1.3|1.3.2| |1| |Arquitetônico Alternativo|120| |1993| |16-SEP-2002
1160|4102200|-49.29815|-25.448413|1|PR|Curitiba|4106902|Teatro Cena Hum|2046|Rua Bispo Dom José, 2866|Seminário|80440-080|R|BISPO DOM JOSE| |2866| |SEMINARIO|80440-080|41|342-3156| | | | | | |1|1.3| | |1|46| | | | | |18-MAR-1999
1161|4102300|-49.276552|-25.425033|2|PR|Curitiba|4106902|Teatro Cultura|2269|Praça Garibaldi, 39| |85010-210|PCA|GARIBALDI| |39| | |85010-210|41| | | |teatro@globo.com.br| |Privada| |1|1.3|1.3.2| |1| |Arquitetônico Alternativo|90| |1997| |16-SEP-2002
1162|4102400|-49.275314|-25.426869|1|PR|Curitiba|4106902|Teatro Cultura|2045|Avenida Jaime Reis, 62|S Francisco|80510-010|AV|JAIME REIS| |62| |S FRANCISCO|80510-010|41|224-7581|223-1322| | | | | |1|1.3| | |1|46| | | | | |18-MAR-1999
1163|4102500|-49.265429|-25.42925|2|PR|Curitiba|4106902|Teatro da Caixa Econômica Federal|119| | | | | | |0| | | |41| | | | | | | |1|1.3| | |1|0| | | | | |12-JUN-1996
1164|4102600|-49.252805|-25.45146|1|PR|Curitiba|4106902|Teatro da PUC - PR|961|Rua Imaculada Conceição, 1.155|Prado Velho|80215-901|R|IMACULADA CONCEICAO| |1155| |PRADO VELHO|80215-901|41|330-0922|330-1645| |cultural@rla13.puc.br| |Privada| |1|1.3|1.3.2| |1| |Arquitetônico Alternativo|580| |1996| |16-SEP-2002
1165|4102700|-49.261529|-25.427278|2|PR|Curitiba|4106902|Teatro da Reitoria - UFPR|499|Rua XV de Novembro, 1.299|Centro|80060-000|R|XV DE NOVEMBRO| |1299| |CENTRO|80060-000|41|360-5066|360-5151| |teatro@reitoria.ufpr.br| |Pública|Federal|1|1.3|1.3.1| |1| |Arena|700| |1958| |16-SEP-2002
1166|4102800|-49.272229|-25.434803|1|PR|Curitiba|4106902|Teatro de Bolso|159|Praça Ruy Barbosa, s/n.|Centro|80010-030|PCA|RUY BARBOSA| |S/N| |CENTRO|80010-030|41|223-2733| | | | |Pública|Municipal|1|1.3|1.3.1| |9| | |150| | | |01-JUN-1994
1167|4102900|-49.271975|-25.427412|1|PR|Curitiba|4106902|Teatro de Bonecos|2043|Rua Mateus Leme, 32-Largo da Ordem|S Francisco|80510-190|R|MATEUS LEME| |32|LARGO DA ORDEM|S FRANCISCO|80510-190|41| | | | | | | |1|1.3| | |1|46| | | | | |18-MAR-1999
1168|4103000|-49.294955|-25.423899|2|PR|Curitiba|4106902|Teatro de Bonecos Dada|2072|Rua Jacarezinho, s/n - Bosque Gutierrez|Mercês| |R|JACAREZINHO| |S/N|BOSQUE GUTIERREZ|MERCES| |41|350-8849| | | | |Pública|Municipal|1|1.3|1.3.1| |2| | | | | | |30-SEP-1999
1169|4103100|-49.267038|-25.437815|2|PR|Curitiba|4106902|Teatro de Bonecos do Dr. Botica|2181|Avenida 7 de Setembro, 2.775|Centro|80230-010|AV|7 DE SETEMBRO| |2775| |CENTRO|80230-010|41|322-2775| |322-2775|tbdrbotica@tbdrbotica.com.br|www.teatrodebonecosdrbotica.com.br|Privada| |1|1.3|1.3.2| |1| |Arquitetônico Alternativo|108| |2001| |16-SEP-2002
1170|4103200|-49.269804|-25.439009|2|PR|Curitiba|4106902|Teatro do Cefet|341|Avenida 7 de Setembro, 3.155|Centro|80230-910|AV|7 DE SETEMBRO| |3155| |CENTRO|80230-910|41|310-4420|310-4412| | | |Pública|Federal|1|1.3|1.3.1| |1| |Italiano|420| |1999| |16-SEP-2002
1171|4103300|-49.257205|-25.447721|2|PR|Curitiba|4106902|Teatro do Paiol|712|Largo Professor Guido Viaro, s/n.|P Velho|80215-180|LRG|PROFESSOR GUIDO VIARO| |S/N| |P VELHO|80215-180|41|322-1525| | | | |Pública|Municipal|1|1.3|1.3.1| |1|46|Arena|225|27-DEC-1971|1971| |15-SEP-2002
1172|4103400|-49.274095|-25.427547|2|PR|Curitiba|4106902|Teatro do Piá/Teatro de Bonecos|342|Praça Garibaldi, 7|São Francisco|80410-250|PCA|GARIBALDI| |7| |SAO FRANCISCO|80410-250|41|324-1662| | | | |Pública|Municipal|1|1.3|1.3.1| |1|46|Arquitetônico Alternativo|70| |1979| |16-SEP-2002
1173|4103500|-49.292748|-25.476573|1|PR|Curitiba|4106902|Teatro do Portão - Aud. Antonio Carlos Kraide|1173|Av. República Argentina, 3.430|Portão|80610-260|AV|REPUBLICA ARGENTINA| |3430| |PORTAO|80610-260|41|322-1525| | |fcc@fcc.curitiba.pr.gov.br| |Pública|Municipal|1|1.3|1.3.1| |1|46|Italiano|200| |1988| |16-SEP-2002
1174|4103600|-49.266716|-25.42887|2|PR|Curitiba|4106902|Teatro Experimental - UFPR|2270|Praça Santos Andrade, 50 - 3o. Andar| |80020-240|PCA|SANTOS ANDRADE| |50|- 3O ANDAR| |80020-240|41|310-2736| | | | |Pública|Federal|1|1.3|1.3.1| |1| |Arquitetônico Alternativo|92| |2001| |16-SEP-2002
1175|4103700|-49.282746|-25.439401|1|PR|Curitiba|4106902|Teatro Fernanda Montenegro|2042|Rua Coronel Dulcídio, 517 - Shopping Novo Batel|Batel|80420-170|R|CORONEL DULCIDIO| |517|- SHOPPING NOVO BATEL|BATEL|80420-170|41|330-1604| | | | |Privada| |1|1.3|1.3.2| |1|46|Arquitetônico Alternativo|551| |1993| |16-SEP-2002
1176|4103800|-49.274388|-25.432213|1|PR|Curitiba|4106902|Teatro HSBC - Palácio Avenida|2073|Avenida Luiz Xavier, 11|Centro|80020-020|AV|LUIZ XAVIER| |11| |CENTRO|80020-020|41|232-7177| | |rose@calvin.com.br|www.teatrohsbc.com.br|Privada| |1|1.3|1.3.2| |1| |Italiano|250| | | |30-SEP-1999
1177|4103900|-49.272153|-25.426825|2|PR|Curitiba|4106902|Teatro Lala Schneider|1179|Rua 13 de Maio, 629 - Largo da Ordem|São Francisco|80510-030|R|13 DE MAIO| |629|- LARGO DA ORDEM|SAO FRANCISCO|80510-030|41|232-8108| |232-8108|teatrolala@aol.com e ciamascaras@aol.com|www.teatrolala.com|Privada| |1|1.3|1.3.2| |1|0|Italiano|147| |1995| |16-SEP-2002
1178|4104000|-49.317896|-25.428824|1|PR|Curitiba|4106902|Teatro Maria Fumaça|1174|Rua Batista Ganz, 160 - Parque Barigui|Champanhat|82010-190|R|BATISTA GANZ| |160|- PARQUE BARIGUI|CHAMPANHAT|82010-190|41|354-3266| | | | |Pública|Municipal|1|1.3|1.3.1| |1|46|Arquitetônico Alternativo|70| |1979| |16-SEP-2002
1179|4104100|-49.260273|-25.425628|1|PR|Curitiba|4106902|Teatro Marina Machado - Sala 1|2272|Rua Amintas de Barros, 539| |80060-200|R|AMINTAS DE BARROS| |539| | |80060-200|41|264-8260| | | | |Privada| |1|1.3|1.3.2| |1|0|Italiano|60| |1998| |16-SEP-2002
1180|4104200|-49.260273|-25.425628|1|PR|Curitiba|4106902|Teatro Marina Machado - Sala 2|2273|Rua Amintas de Barros, 539| |80060-200|R|AMINTAS DE BARROS| |539| | |80060-200|41|242-1506| | | | |Privada| |1|1.3|1.3.2| |1|0|Italiano|50| |1998| |01-SEP-2002
1181|4104300|-49.27695|-25.424799|1|PR|Curitiba|4106902|Teatro Novelas Curitibanas|1172|Rua Pres. Carlos Cavalcanti, 1.222|São Francisco|80510-040|R|PRESIDENTE CARLOS CAVALCANTI| |1222| |SAO FRANCISCO|80510-040|41|322-1525|233-8552|233-8552| | |Pública|Municipal|1|1.3|1.3.1| |1|46|Arquitetônico Alternativo|70| |1992| |16-SEP-2002
1182|4104400|-49.27612|-25.385543|2|PR|Curitiba|4106902|Teatro Ópera de Arame|1171|Rua João Gava, s/n|Pilarzinho|80130-010|R|JOAO GAVA| |S/N| |PILARZINHO|80130-010|41|354-2662|354-3266|354-2652| | |Pública|Municipal|1|1.3|1.3.1| |1|46|Italiano|1648|18-MAR-1992|1992| |16-SEP-2002
1183|4104500|-49.246891|-25.405272|1|PR|Curitiba|4106902|Teatro Ribalta|346|Avenida Munhoz da Rocha, 1504|Cabral|80035-000|AV|MUNHOZ DA ROCHA| |1504| |CABRAL|80035-000|41| | | | | |Privada| |1|1.3|1.3.2| |1| |Italiano|1014| | | |13-SEP-1995
1184|4104600|-49.27878|-25.43251|1|PR|Curitiba|4106902|Teatro Rodrigo Oliveira|2274|Alameda Dr. Carlos de Carvalho, 418| |80410-180|AL|DOUTOR CARLOS DE CARVALHO| |418| | |80410-180|41|223-2205| | | | |Privada| |1|1.3|1.3.2| |1|0|Italiano|41| |2001| |16-SEP-2002
1185|4104700|-49.281261|-25.429575|1|PR|Curitiba|4106902|Teatro SESC - da Esquina|713|Rua Visconde do Rio Branco, 969|Mercês|80410-001|R|VISCONDE DO RIO BRANCO| |969| |MERCES|80410-001|41|322-6500|223-9155| |esquina@sescpr.com.br| |Privada| |1|1.3|1.3.2| |1| |Italiano|300| |1985| |16-SEP-2002
1186|4104800|-49.269514|-25.422581|2|PR|Curitiba|4106902|Teatro SESI - Curitiba|216|Avenida Cândido de Abreu, 200|C. Cívico| |AV|CANDIDO DE ABREU| |200| |C. CIVICO| | | | | | | |Pública|Municipal|1|1.3|1.3.1| |5|0|Italiano|520| | | | 
1187|4104900|-49.273272|-25.428315|2|PR|Curitiba|4106902|TUC - Teatro Universitário de Curitiba|347|Galeria Júlio Moreira, s/n.|Centro|80020-140|GAL|JULIO MOREIRA| |S/N| |CENTRO|80020-140|41|322-1525| | | | |Pública|Municipal|1|1.3|1.3.1| |1|46|Italiano|100| |1976| |16-SEP-2002
1188|4105000|-49.254821|-25.444604|1|PR|Curitiba|4106902|TUCA - Teatro da Univ. Católica do Paraná|500|Rua Imaculada Conceição, 1155|Prado Velho|80215-030|R|IMACULADA CONCEICAO| |1155| |PRADO VELHO|80215-030|41|330-1515|330-1795| | | |Privada| |1|1.3|1.3.2| |1| |Arquitetônico Alternativo|340| | | |18-MAR-1999
1189|4105100|-53.054327|-26.081189|1|PR|Francisco Beltrão|4108403|Teatro Municipal Francisco Beltrão|348|Rua Octaviano Teixeira dos Santos, 1.121| |85601-030|R|OCTAVIANO TEIXEIRA DOS SANTOS| |1121| | |85601-030|46|524-4441| | |fbeltrao@franciscobeltrao.com.br| |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|396| |1997| |16-SEP-2002
1190|4105200|-54.257842|-24.085473|2|PR|Guaíra|4108809|Teatro Municipal de Guaíra|333|Rua Capitão Gervásio, 151| |85980-000|R|CAPITAO GERVASIO| |151| | |85980-000|44| | | | | |Pública|Municipal|1|1.3|1.3.1| |1| | | | | | |01-JUN-1994
1191|4105300|-51.047525|-23.267228|1|PR|Ibiporã|4109807|Cine-Teatro Padre José Zanelli|714|Rua Dom Pedro II, 368|Centro|86200-000|R|DOM PEDRO II| |368| |CENTRO|86200-000|43|258-4310| |258-4168|culturaibopora@onda.com.br|celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|504| |1988| |16-SEP-2002
1192|4105400|-51.04504|-23.266307|2|PR|Ibiporã|4109807|Teatro Euthália Aragão|349|Rua 1o. de maio, 224| |86200-000|R|1O DE MAIO| |224| | |86200-000|43| | | | | | | |1|1.3| | |1| | |200| | | |07-NOV-1996
1193|4105500|-49.977482|-23.161255|1|PR|Jacarezinho|4111803|Teatro CAT - Conjunto Amadores de Teatro|350|Avenida Getúlio Vargas, 968| |86400-000|AV|GETULIO VARGAS| |968| | |86400-000|43|525-0671| | | | |Privada| |1|1.3|1.3.2| |1| |Arena|400| | | |10-NOV-2005
1194|4105600|-49.717162|-25.768021|1|PR|Lapa|4113205|Teatro São João (Fotos e Histórico)|351|Praça General Carneiro, s/n.|Centro|83750-000|PCA|GENERAL CARNEIRO| |S/N| |CENTRO|83750-000|41|822-2683| |822-4252| |celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |3| |Italiano|212|10-MAY-1876|1876| |15-SEP-2002
1195|4105700|-51.158132|-23.310814|2|PR|Londrina|4113700|Cine-Teatro Ouro Verde|715|Rua Maranhão, 85|Centro|86010-380|R|MARANHAO| |85| |CENTRO|86010-380|43|222-6381| | | | |Pública|Estadual|1|1.3|1.3.1| |1| |Italiano|897|24-DEC-1952|1952| |15-SEP-2002
1196|4105800|-51.157773|-23.329515|1|PR|Londrina|4113700|Espaço Armazém - Circo Teatro Funcart|2387|Rua Sen. Souza Naves, 2.3880|Londrilar|86015-430|R|SENADOR SOUZA NAVES| |23880| |LONDRILAR|86015-430|43|3342-2362|3342-7941| |funcart@funcart.art.br|www.funcart.art.br|Privada| |1|1.3|1.3.2| |1| |Arquitetônico Alternativo|169| |1995| |21-DEC-2004
1197|4105900|-51.179917|-23.303425|1|PR|Londrina|4113700|Teatro Marista|2275|Rua Cristiano Machado, 240| |86062-000|R|CRISTIANO MACHADO| |240| | |86062-000|43|338-3600| | | | |Privada| |1|1.3|1.3.2| |1| |Italiano|903| |1998| |15-SEP-2002
1198|4106000|-51.171722|-23.303146|1|PR|Londrina|4113700|Teatro Núcleo I|2276|Rua Quintino Bocaiúva, 1.243| |86020-150|R|QUINTINO BOCAIUVA| |1243| | |86020-150|43|324-5210| | |nifilobr@sercomtel.com.br| |Privada| |1|1.3|1.3.2| |1| |Arena|80| |1989| |15-SEP-2002
1199|4106100|-51.170765|-23.316346|1|PR|Londrina|4113700|Teatro Universitário Filadélfia|355|Avenida Juscelino Kubitschek, 1.652|Centro|86020-000|AV|JUSCELINO KUBITSCHEK| |1652| |CENTRO|86020-000|43|324-6112| | | | |Privada| |1|1.3|1.3.2| |1| |Italiano|425| |1945| |16-SEP-2002
1200|4106200|-51.158913|-23.312094|1|PR|Londrina|4113700|Teatro Zaqueu de Mello|352|Avenida Rio de Janeiro, 413|Centro|86010-150|AV|RIO DE JANEIRO| |413| |CENTRO|86010-150|43|321-6600| | |cultura@londrina.pr.gov.br| |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|198| |1985| |16-SEP-2002
1201|4106300|-51.938615|-23.419894|2|PR|Maringá|4115200|Cine-Teatro Plaza|968|Trav. Guilherme de Almeida, s/n - Pç Raposo Tavares|Centro|87013-150|TV|GUILHERME DE ALMEIDA| |S/N|PC RAPOSO TAVARES|CENTRO|87013-150|44|224-0485| |226-2750|cultura@maringa.pr.gov.br|celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |1|0|Arquitetônico Alternativo|632| |1990| |16-SEP-2002
1202|4106400|-51.939165|-23.407356|2|PR|Maringá|4115200|Oficina de Teatro - UEM|970|Av. Colombo, 5.790 - Campus Universitário|Z-07|87020-900|AV|COLOMBO| |5790|- CAMPUS UNIVERSITARIO|Z-07|87020-900|44|261-4263|261-4404|263-5500|oficinadeteatro@uem.br|www.uem.br|Pública|Estadual|1|1.3|1.3.1| |1|0|Italiano|200| |1987| |16-SEP-2002
1203|4106500|-51.92592|-23.418417|2|PR|Maringá|4115200|Teatro Barracão|716|Av. Bento Munhoz da Rocha Neto, Pça. Nadir Cancian, sn|Zona 07|87030-260|AV|BENTO MUNHOZ DA ROCHA NETO| |0|NADIR CANCIAN,|ZONA 07|87030-260|44|226-4708| |226-2750|cultura@maringa.pr.gov.br|celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|240| |1989| |08-JUL-2005
1204|4106600|-51.964955|-23.434005|1|PR|Maringá|4115200|Teatro Calil Haddad|1260|Av. Dr. Luiz Teixeira Mendes, 2.500|Zona 02|87015-001|AV|DOUTOR LUIZ TEIXEIRA MENDES| |2500| |ZONA 02|87015-001|44|224-0485| |225-2750| |celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |1|0|Italiano|797| |1996| |08-JUL-2005
1205|4106700|-51.942842|-23.427569|1|PR|Maringá|4115200|Teatro Marista|2277|Avenida Itororó, 99| |87010-460|AV|ITORORO| |99| | |87010-460|44|226-4224| | | | |Privada| |1|1.3|1.3.2| |1|0|Italiano|1000| |1998| |16-SEP-2002
1206|4106800|-51.933889|-23.435696|2|PR|Maringá|4115200|Teatro Reviver|969|Av. Juscelino Kubitschek, Pç Todos os Santos, s/n|Zona 02|87010-500|AV|JUSCELINO KUBITSCHEK| |S/N|TODOS OS SANTOS,|ZONA 02|87010-500|44|226-5008| |225-2750|cutura@maringa.pr.gov.br|celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |1|0|Italiano|176| |1992| |16-SEP-2002
1207|4106900|-54.099339|-25.28833|1|PR|Medianeira|4115804|Anfiteatro N.Sra.Medianeira|928|Rua Rio de Janeiro, s/n| |85884-000|R|RIO DE JANEIRO| |S/N| | |85884-000|45|264-3034| | | | |Privada| |1|1.3|1.3.2| |1|0|Italiano|400| |1971| |16-SEP-2002
1208|4107000|-54.09713|-25.296281|1|PR|Medianeira|4115804|Centro Popular de Cultura Arandurá - Teatro|378|Avenida Brasil, 1.677|Centro|85884-000|AV|BRASIL| |1677| |CENTRO|85884-000|45|264-4216| |264-4216|fundacen@ar-net.com.br|celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|428| |1996| |16-SEP-2002
1209|4107100|-48.824109|-25.489881|2|PR|Morretes|4116208|Cine-Teatro Municipal de Morretes|379|Rua XV de Novembro, s/n.| |83350-000|R|XV DE NOVEMBRO| |S/N| | |83350-000|41|462-1024| | | | |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|200| |1846| |16-SEP-2002
1210|4107200|-51.981872|-26.484871|1|PR|Palmas|4117602|Teatro do CEPEA|929|Rua Dr. Bernardo Ribeiro Viana, 903|Centro|85555-000|R|DOUTOR BERNARDO RIBEIRO VIANA| |903| |CENTRO|85555-000|46|263-1166| |263-1166|cpea@cpea.br|celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Privada| |1|1.3|1.3.2| |1|0|Arquitetônico Alternativo|872| |1968| |16-SEP-2002
1211|4107300|-49.997929|-25.413879|2|PR|Palmeira|4117701|Centro de Criatividade|2079|Praça Raul de Oliveira, s/n|Centro|84130-000|PCA|RAUL DE OLIVEIRA| |S/N| |CENTRO|84130-000|42|252-3232| |252-3334| |celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |2| | | | | | |28-OCT-1999
1212|4107400|-49.999158|-25.418702|1|PR|Palmeira|4117701|Cine-Teatro Municipal de Palmeira|380|Praça Marechal Floriano Peixoto,2|Centro|84130-000|PCA|MARECHAL FLORIANO PEIXOTO| |2| |CENTRO|84130-000|42| | | | |celepar7.pr.gov.br/seec/equipamentos/equipamentos.asp|Pública|Municipal|1|1.3|1.3.1| |2| | |700| | | |28-OCT-1999
1213|4107500|-53.841633|-24.289407|1|PR|Palotina|4117909|Teatro Municipal de Palotina|381|Rua D.Pedro I, s/n - Pç da Liberdade| |85950-000|R|D PEDRO I| |S/N|PC DA LIBERDADE| |85950-000|44|649-1942| | |semed@palotina.com.br| |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|340| |1986| |16-SEP-2002
1214|4107600|-50.156703|-25.121478|2|PR|Ponta Grossa|4119905|Teatro Municipal de Ponta Grossa|2066|Rua Antônio Russo, 28| |84045-020|R|ANTONIO RUSSO| |28| | |84045-020|42|222-3219| | | | |Pública|Municipal|1|1.3|1.3.1| |2|0|Italiano|800| |1964| |16-SEP-2002
1215|4107700|-53.54049|-25.765832|1|PR|Realeza|4121406|Teatro Municipal de Realeza (Casa da Cultura)|382|Rua Sgto. Ramiro da Silva, s/n|Centro|85770-000|R|SARGENTO RAMIRO DA SILVA| |S/N| |CENTRO|85770-000|46|543-1122| |543-1122|realeza@realeza.pr.gov.br| |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|520| |1990| |16-SEP-2002
1216|4107800|-50.790733|-25.726004|1|PR|Rio Azul|4122008|Casa da Cultura - Teatro|383|Rua Getúlio Vargas, s/n| |84560-000|R|GETULIO VARGAS| |S/N| | |84560-000|42|463-1323| | |educarioazul@net.uniao.br| |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|300| |1988| |16-SEP-2002
1217|4107900|-50.077749|-23.294333|2|PR|Santo Antônio da Platina|4124103|Fundação Cultural de Sto Antônio da Platina - Teatro|2278|Avenida Oliveira Mota, 815| |86430-000|AV|OLIVEIRA MOTA| |815| | |86430-000|43|534-3378| | | | |Pública|Municipal|1|1.3|1.3.1| |1|0|Italiano|623| |1954| |16-SEP-2002
1218|4108000|-49.200992|-25.537834|2|PR|São José dos Pinhais|4125506|Teatro de Bolsol Iguaçu|384|Rua XV de Novembro, 1.800|Centro|83005-000|R|XV DE NOVEMBRO| |1800| |CENTRO|83005-000|41|282-5533| | | | |Pública|Municipal|1|1.3|1.3.1| |1| |Italiano|120| |1981| |16-SEP-2002
1219|4108100|-53.760565|-24.729701|1|PR|Toledo|4127700|Teatro La Salle|931|Rua Guarani, 2.000|Jardim La Salle|85902-030|R|GUARANI| |2000| |JARDIM LA SALLE|85902-030|45|252-1336| | |secretaria@lasalle-too.com.br| |Privada| |1|1.3|1.3.2| |1|0|Italiano|642| |1977| |16-SEP-2002
1220|4108200|-53.746168|-24.719765|1|PR|Toledo|4127700|Teatro Municipal de Toledo|2083|Avenida Perigot de Souza, 2.626| |85904-270|AV|PERIGOT DE SOUZA| |2626| | |85904-270|45|378-4548| | | | |Pública|Municipal|1|1.3|1.3.1| |1|0|Italiano|1021|26-NOV-1999|1999| |16-SEP-2002
1221|4200100|-49.058349|-26.921895|2|SC|Blumenau|4202404|Casa da Cultura - Teatro Edith Gaertner|315|Rua XV de Novembro, 161|Centro|89015-010|R|XV DE NOVEMBRO| |161| |CENTRO|89015-010|47|326-6873| |326-6874|fupres@terra.com.br| |Pública|Municipal|1|1.3|1.3.1| |1| |Arquitetônico Alternativo|76| |1997| |16-SEP-2002
1222|4200200|-49.067688|-26.918203|2|SC|Blumenau|4202404|Teatro Carlos Gomes|922|Rua XV de Novembro, 1181|Centro|89010-003|R|XV DE NOVEMBRO| |1181| |CENTRO|89010-003|47|322-7166|322-7890|322-7008| | |Privada| |1|1.3|1.3.2| |1|0|Italiano|606|01-JUL-1939|1939| |15-SEP-2002
1223|4200300|-51.012506|-26.776158|2|SC|Caçador|4203006|Universidade do Contestado - Teatro|997|Rua Itororó, 800|Centro|89500-000|R|ITORORO| |800| |CENTRO|89500-000|49|561-6200| |561-6200|extensao@unc-cdr.rct-sc.br| |Privada| |1|1.3|1.3.2| |1|0|Italiano|980| |1992| |16-SEP-2002
